booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking,hotel_city,No_of_days,Room_rate
808,9065,Stayed,1/5/2017,1/6/2017,1,628,2597,550,1/2/2017,Jaipur,1,2597
809,113815,Stayed,1/3/2017,1/5/2017,1,628,3726,789,1/2/2017,Jaipur,2,3726
810,98785,Stayed,1/3/2017,1/4/2017,1,628,2236,568,1/3/2017,Jaipur,1,2236
811,154316,Cancelled,1/7/2017,1/8/2017,2,599,3767,956,1/7/2017,Jaipur,1,1883.5
812,154660,Cancelled,2/2/2017,2/4/2017,1,724,3637,770,1/31/2017,Jaipur,2,3637
813,16954,Stayed,1/31/2017,2/1/2017,1,724,1559,343,1/30/2017,Jaipur,1,1559
814,166884,Cancelled,1/28/2017,1/30/2017,1,724,5457,1155,1/27/2017,Jaipur,2,5457
815,133948,Stayed,1/25/2017,1/26/2017,4,862,8528,1877,1/25/2017,Jaipur,1,2132
816,146718,Stayed,1/14/2017,1/15/2017,2,862,2795,592,1/14/2017,Jaipur,1,1397.5
817,171586,Cancelled,1/29/2017,1/30/2017,2,665,6107,1343,1/23/2017,Jaipur,1,3053.5
818,189926,Stayed,2/4/2017,2/6/2017,1,192,6562,1388,1/30/2017,Jaipur,2,6562
819,46434,Cancelled,1/19/2017,1/20/2017,1,192,3834,844,1/19/2017,Jaipur,1,3834
820,53008,Stayed,1/29/2017,1/30/2017,1,514,2339,495,1/29/2017,Jaipur,1,2339
821,189735,Cancelled,1/29/2017,1/30/2017,1,514,2339,495,1/29/2017,Jaipur,1,2339
822,180388,Stayed,1/27/2017,1/28/2017,1,514,2404,508,1/27/2017,Jaipur,1,2404
823,183032,Stayed,1/26/2017,1/27/2017,1,514,2404,508,1/26/2017,Jaipur,1,2404
824,59828,Stayed,1/9/2017,1/10/2017,1,758,2859,726,1/9/2017,Jaipur,1,2859
825,134266,Stayed,1/13/2017,1/16/2017,1,140,14621,3216,1/13/2017,Jaipur,3,14621
826,70263,Cancelled,1/27/2017,1/29/2017,1,932,4547,963,1/26/2017,Jaipur,2,4547
827,197333,Stayed,1/16/2017,1/17/2017,1,932,1559,330,1/16/2017,Jaipur,1,1559
828,162892,Stayed,1/15/2017,1/17/2017,1,932,3247,824,1/15/2017,Jaipur,2,3247
829,65977,Stayed,1/27/2017,1/29/2017,1,124,4402,968,1/27/2017,Jaipur,2,4402
830,74427,Stayed,1/21/2017,1/23/2017,1,124,4607,975,1/21/2017,Jaipur,2,4607
831,8864,Cancelled,1/22/2017,1/24/2017,1,124,6201,1312,1/5/2017,Jaipur,2,6201
832,156740,Cancelled,1/9/2017,1/10/2017,1,124,2044,519,1/7/2017,Jaipur,1,2044
833,198706,Stayed,1/5/2017,1/6/2017,1,124,1314,333,1/5/2017,Jaipur,1,1314
834,135454,Stayed,1/7/2017,1/8/2017,2,268,4027,1022,1/7/2017,Jaipur,1,2013.5
835,93346,Cancelled,1/28/2017,1/30/2017,1,585,5262,1157,1/22/2017,Jaipur,2,5262
836,183794,Cancelled,1/27/2017,1/30/2017,1,585,6950,1764,1/21/2017,Jaipur,3,6950
837,64673,Stayed,1/19/2017,1/21/2017,1,306,9812,2158,1/18/2017,Kolkata,2,9812
838,185319,No Show,1/19/2017,1/21/2017,1,306,9812,2158,1/18/2017,Kolkata,2,9812
839,76262,Stayed,2/5/2017,2/7/2017,1,919,3897,825,1/29/2017,Kolkata,2,3897
840,154668,Stayed,1/28/2017,1/29/2017,1,373,2404,508,1/28/2017,Kolkata,1,2404
841,181737,Stayed,1/24/2017,1/25/2017,1,373,2729,578,1/24/2017,Kolkata,1,2729
842,107041,Stayed,1/31/2017,2/1/2017,1,886,3054,646,1/31/2017,Kolkata,1,3054
843,17980,Cancelled,1/28/2017,1/31/2017,1,926,12281,2598,1/28/2017,Kolkata,3,12281
844,196670,Stayed,1/10/2017,1/12/2017,1,330,11697,2969,1/6/2017,Mumbai,2,11697
845,146846,Stayed,1/4/2017,1/5/2017,1,330,6499,1650,1/4/2017,Mumbai,1,6499
846,188409,Stayed,1/3/2017,1/4/2017,1,330,6824,1502,1/2/2017,Mumbai,1,6824
847,199593,No Show,1/18/2017,1/19/2017,1,329,6174,1359,1/18/2017,Mumbai,1,6174
848,41043,Stayed,2/17/2017,2/19/2017,1,750,5977,1517,1/26/2017,Mumbai,2,5977
849,46976,Stayed,1/17/2017,1/18/2017,1,750,2859,605,1/16/2017,Mumbai,1,2859
850,112410,Stayed,1/11/2017,1/12/2017,1,750,3054,801,1/11/2017,Mumbai,1,3054
851,9108,Cancelled,2/1/2017,2/4/2017,1,235,10397,2200,1/26/2017,Mumbai,3,10397
852,79319,Stayed,1/28/2017,1/29/2017,1,235,3466,734,1/28/2017,Mumbai,1,3466
853,168985,Stayed,1/27/2017,1/28/2017,1,235,2995,634,1/27/2017,Mumbai,1,2995
854,91632,Stayed,1/26/2017,1/27/2017,1,235,3985,1012,1/26/2017,Mumbai,1,3985
855,135886,Cancelled,3/3/2017,3/7/2017,1,136,21055,4454,1/12/2017,Mumbai,4,21055
856,74343,Cancelled,1/8/2017,1/9/2017,1,136,5654,1436,1/1/2017,Mumbai,1,5654
857,129101,Stayed,1/17/2017,1/19/2017,2,538,31585,6681,1/17/2017,Mumbai,2,15792.5
858,197416,Stayed,1/19/2017,1/21/2017,1,804,9097,2001,1/18/2017,Mumbai,2,9097
859,109142,Stayed,1/3/2017,1/7/2017,1,804,17155,3629,1/2/2017,Mumbai,4,17155
860,30922,Stayed,2/21/2017,2/23/2017,1,226,4807,0,1/12/2017,Mumbai,2,4807
861,71982,Stayed,2/17/2017,2/19/2017,1,226,6367,0,1/26/2017,Mumbai,2,6367
862,45602,Stayed,2/18/2017,2/19/2017,3,226,9551,0,1/26/2017,Mumbai,1,3183.666667
863,194849,Stayed,1/25/2017,1/26/2017,1,226,2274,0,1/24/2017,Mumbai,1,2274
864,187033,Cancelled,1/10/2017,1/11/2017,1,226,2404,0,1/10/2017,Mumbai,1,2404
865,147037,Cancelled,2/3/2017,2/4/2017,1,540,3964,872,1/25/2017,Mumbai,1,3964
866,23393,Cancelled,2/14/2017,2/15/2017,1,267,5719,1210,1/29/2017,Mumbai,1,5719
867,43107,Stayed,1/24/2017,1/25/2017,2,267,11177,2459,1/22/2017,Mumbai,1,5588.5
868,191615,Stayed,1/14/2017,1/17/2017,1,267,16766,3546,1/13/2017,Mumbai,3,16766
869,119953,Stayed,2/9/2017,2/10/2017,1,267,5589,1183,1/29/2017,Mumbai,1,5589
870,31583,Stayed,1/22/2017,1/23/2017,1,847,9554,2021,1/21/2017,Mumbai,1,9554
871,51367,Stayed,1/16/2017,1/18/2017,1,234,8447,1858,1/16/2017,Mumbai,2,8447
872,40981,Cancelled,1/6/2017,1/7/2017,1,234,4874,1278,1/5/2017,Mumbai,1,4874
873,18934,Cancelled,1/27/2017,1/28/2017,1,885,1494,329,1/27/2017,Mumbai,1,1494
874,83516,Stayed,1/6/2017,1/7/2017,1,885,2079,528,1/6/2017,Mumbai,1,2079
875,55575,Cancelled,1/6/2017,1/12/2017,1,885,18057,4737,1/6/2017,Mumbai,6,18057
876,146873,Cancelled,1/20/2017,1/22/2017,1,288,9812,2076,1/17/2017,Mumbai,2,9812
877,27905,Stayed,1/11/2017,1/12/2017,1,288,3769,798,1/11/2017,Mumbai,1,3769
878,92694,Cancelled,2/6/2017,2/8/2017,1,800,6822,1500,1/31/2017,Mumbai,2,6822
879,27492,Stayed,1/21/2017,1/22/2017,1,800,5719,1210,1/21/2017,Mumbai,1,5719
880,130908,Cancelled,1/21/2017,1/22/2017,1,800,5719,1210,1/21/2017,Mumbai,1,5719
881,122111,Stayed,1/12/2017,1/13/2017,1,800,3704,783,1/12/2017,Mumbai,1,3704
882,142920,Cancelled,1/1/2017,1/2/2017,1,800,3444,875,1/1/2017,Mumbai,1,3444
883,19783,Cancelled,3/10/2017,3/11/2017,1,188,3184,673,1/24/2017,Mumbai,1,3184
884,96030,Cancelled,2/2/2017,2/3/2017,1,188,2664,586,1/31/2017,Mumbai,1,2664
885,195179,Stayed,1/23/2017,1/24/2017,1,188,2924,1238,1/21/2017,Mumbai,1,2924
886,69807,Stayed,1/14/2017,1/16/2017,1,117,10917,2310,1/14/2017,Mumbai,2,10917
887,160056,Stayed,1/9/2017,1/11/2017,1,117,9877,2507,1/8/2017,Mumbai,2,9877
888,158191,Cancelled,1/7/2017,1/8/2017,1,117,5589,1419,1/4/2017,Mumbai,1,5589
889,134107,Stayed,1/1/2017,1/2/2017,1,117,5589,1419,1/1/2017,Mumbai,1,5589
890,2029,Stayed,1/11/2017,1/12/2017,1,96,5264,1381,1/10/2017,Mumbai,1,5264
891,191653,Cancelled,1/29/2017,1/30/2017,1,68,2989,759,1/29/2017,Mumbai,1,2989
892,132914,Stayed,1/7/2017,1/8/2017,1,68,5004,1271,1/7/2017,Mumbai,1,5004
893,33086,Stayed,1/6/2017,1/7/2017,1,68,4029,1023,1/5/2017,Mumbai,1,4029
894,79346,Stayed,1/5/2017,1/6/2017,1,68,4419,1122,1/5/2017,Mumbai,1,4419
895,36096,Stayed,1/1/2017,1/2/2017,1,501,5004,1058,1/1/2017,Mumbai,1,5004
896,186656,Stayed,1/5/2017,1/6/2017,1,546,6044,1535,1/5/2017,Mumbai,1,6044
897,191033,Stayed,1/24/2017,1/26/2017,1,325,7472,1581,1/24/2017,Mumbai,2,7472
898,190562,Cancelled,2/6/2017,2/11/2017,1,186,13644,3002,1/22/2017,Mumbai,5,13644
899,9187,Stayed,1/8/2017,1/10/2017,1,186,5457,1385,1/3/2017,Mumbai,2,5457
900,165419,Cancelled,1/31/2017,2/1/2017,1,111,2794,615,1/30/2017,Mumbai,1,2794
901,153758,Stayed,1/14/2017,1/15/2017,1,500,2014,426,1/14/2017,Noida,1,2014
902,164227,Stayed,1/26/2017,1/27/2017,1,261,2144,453,1/26/2017,Noida,1,2144
903,136094,Stayed,1/22/2017,1/23/2017,1,261,2404,1018,1/21/2017,Noida,1,2404
904,28621,Stayed,1/20/2017,1/22/2017,1,261,4222,893,1/20/2017,Noida,2,4222
905,2562,Cancelled,1/15/2017,1/16/2017,1,261,2404,529,1/15/2017,Noida,1,2404
906,6114,Stayed,1/5/2017,1/6/2017,1,261,2079,528,1/4/2017,Noida,1,2079
907,12377,Stayed,1/4/2017,1/5/2017,1,261,2144,545,1/3/2017,Noida,1,2144
908,14557,Stayed,2/2/2017,2/3/2017,1,59,1819,440,1/31/2017,Noida,1,1819
909,48802,Stayed,1/30/2017,1/31/2017,1,59,1754,386,1/30/2017,Noida,1,1754
910,184770,Stayed,1/29/2017,1/30/2017,1,59,2079,440,1/29/2017,Noida,1,2079
911,159873,Cancelled,1/27/2017,1/28/2017,1,59,2144,545,1/26/2017,Noida,1,2144
912,86273,Cancelled,1/19/2017,1/20/2017,1,59,2274,501,1/18/2017,Noida,1,2274
913,142383,Stayed,1/19/2017,1/20/2017,1,59,2079,440,1/19/2017,Noida,1,2079
914,85699,Cancelled,1/23/2017,1/24/2017,1,59,2209,468,1/22/2017,Noida,1,2209
915,172411,Stayed,1/8/2017,1/9/2017,1,59,1559,396,1/8/2017,Noida,1,1559
916,94413,Stayed,1/8/2017,1/9/2017,1,59,1559,396,1/8/2017,Noida,1,1559
917,37622,Stayed,1/7/2017,1/8/2017,1,59,2339,594,1/6/2017,Noida,1,2339
918,9894,Stayed,1/4/2017,1/5/2017,1,59,1884,494,1/4/2017,Noida,1,1884
919,130164,Stayed,1/15/2017,1/16/2017,2,965,4027,853,1/15/2017,Noida,1,2013.5
920,77175,Cancelled,1/15/2017,1/16/2017,2,965,4027,886,1/15/2017,Noida,1,2013.5
921,15447,Stayed,1/31/2017,2/1/2017,1,670,1754,371,1/31/2017,Noida,1,1754
922,182782,Stayed,1/17/2017,1/18/2017,1,670,1689,429,1/17/2017,Noida,1,1689
923,199611,Stayed,1/14/2017,1/15/2017,1,670,1819,385,1/14/2017,Noida,1,1819
924,73006,Cancelled,1/7/2017,1/8/2017,2,670,6367,1616,1/6/2017,Noida,1,3183.5
925,136424,Stayed,1/28/2017,1/29/2017,1,324,1884,398,1/28/2017,Noida,1,1884
926,12114,Cancelled,2/1/2017,2/2/2017,1,217,2274,578,1/31/2017,Noida,1,2274
927,48657,Stayed,1/11/2017,1/12/2017,1,217,1559,409,1/11/2017,Noida,1,1559
928,19309,Stayed,1/6/2017,1/9/2017,1,217,7211,1830,1/6/2017,Noida,3,7211
929,33558,Cancelled,2/2/2017,2/3/2017,1,162,2172,477,1/27/2017,Noida,1,2172
930,118645,No Show,1/31/2017,2/1/2017,2,162,4446,941,1/27/2017,Noida,1,2223
931,192056,No Show,1/31/2017,2/1/2017,2,162,4446,941,1/27/2017,Noida,1,2223
932,55452,No Show,1/28/2017,1/29/2017,1,162,3563,754,1/26/2017,Noida,1,3563
933,30499,Cancelled,2/16/2017,2/17/2017,1,162,3424,725,1/27/2017,Noida,1,3424
934,50594,Cancelled,1/18/2017,1/19/2017,1,162,2726,576,1/18/2017,Noida,1,2726
935,75341,No Show,1/16/2017,1/17/2017,3,162,6915,1463,1/14/2017,Noida,1,2305
936,58754,No Show,1/15/2017,1/16/2017,2,162,5364,1135,1/15/2017,Noida,1,2682
937,187505,No Show,1/13/2017,1/14/2017,1,162,2371,502,1/13/2017,Noida,1,2371
938,64143,Cancelled,1/13/2017,1/14/2017,2,162,4826,1021,1/13/2017,Noida,1,2413
939,195573,No Show,1/12/2017,1/13/2017,1,162,2487,526,1/12/2017,Noida,1,2487
940,60395,Stayed,1/9/2017,1/10/2017,1,162,3901,990,1/9/2017,Noida,1,3901
941,42520,No Show,1/9/2017,1/10/2017,2,162,3765,956,1/9/2017,Noida,1,1882.5
942,82104,Cancelled,1/9/2017,1/10/2017,1,162,1882,477,1/9/2017,Noida,1,1882
943,50981,Stayed,1/6/2017,1/7/2017,1,162,2588,657,1/6/2017,Noida,1,2588
944,49800,No Show,1/22/2017,1/23/2017,1,162,2659,562,1/22/2017,Noida,1,2659
945,55384,No Show,1/22/2017,1/23/2017,2,162,5317,1125,1/22/2017,Noida,1,2658.5
946,55576,No Show,1/6/2017,1/7/2017,2,162,6786,1723,1/6/2017,Noida,1,3393
947,45972,Cancelled,1/6/2017,1/7/2017,1,162,3649,926,1/5/2017,Noida,1,3649
948,45090,Cancelled,1/6/2017,1/7/2017,1,162,2484,630,1/3/2017,Noida,1,2484
949,61890,Cancelled,1/4/2017,1/5/2017,1,162,1665,422,1/4/2017,Noida,1,1665
950,90112,Cancelled,2/2/2017,2/3/2017,1,203,3184,1045,1/23/2017,Noida,1,3184
951,24154,Stayed,1/29/2017,1/30/2017,1,203,2469,523,1/29/2017,Noida,1,2469
952,34224,Cancelled,1/23/2017,1/24/2017,1,203,2274,481,1/22/2017,Noida,1,2274
953,2161,Stayed,1/16/2017,1/18/2017,1,203,4157,880,1/6/2017,Noida,2,4157
954,145528,Stayed,1/16/2017,1/17/2017,1,203,2339,495,1/16/2017,Noida,1,2339
955,38837,Stayed,1/15/2017,1/16/2017,1,203,2469,523,1/10/2017,Noida,1,2469
956,187774,Cancelled,1/15/2017,1/16/2017,1,203,2924,743,1/11/2017,Noida,1,2924
957,50471,Cancelled,1/27/2017,1/28/2017,1,651,2924,618,1/27/2017,Noida,1,2924
958,25812,Cancelled,1/31/2017,2/1/2017,1,574,2404,508,1/31/2017,Noida,1,2404
959,182602,Cancelled,1/28/2017,1/29/2017,1,574,3054,646,1/27/2017,Noida,1,3054
960,14708,Stayed,1/27/2017,1/28/2017,1,574,2404,508,1/27/2017,Noida,1,2404
961,101051,Cancelled,1/27/2017,1/28/2017,1,574,2404,508,1/27/2017,Noida,1,2404
962,77061,Stayed,1/25/2017,1/26/2017,1,574,2599,550,1/25/2017,Noida,1,2599
963,15573,No Show,1/23/2017,1/24/2017,1,574,2079,440,1/21/2017,Noida,1,2079
964,85431,Stayed,1/20/2017,1/21/2017,1,574,2534,536,1/19/2017,Noida,1,2534
965,52555,Stayed,1/14/2017,1/15/2017,1,574,2404,508,1/10/2017,Noida,1,2404
966,118827,No Show,1/13/2017,1/14/2017,1,574,2404,508,1/11/2017,Noida,1,2404
967,73278,Stayed,1/21/2017,1/22/2017,1,574,2664,586,1/18/2017,Noida,1,2664
968,103227,Stayed,1/12/2017,1/13/2017,1,685,2014,426,1/10/2017,Noida,1,2014
969,199981,Cancelled,1/22/2017,1/23/2017,1,569,2729,578,1/13/2017,Noida,1,2729
970,48403,Cancelled,1/22/2017,1/23/2017,2,44,4547,963,1/21/2017,Noida,1,2273.5
971,7310,Stayed,1/20/2017,1/21/2017,1,44,1884,415,1/20/2017,Noida,1,1884
972,3510,Cancelled,1/14/2017,1/16/2017,1,44,4677,1187,1/14/2017,Noida,2,4677
973,18261,Stayed,1/11/2017,1/12/2017,2,44,3962,1005,1/11/2017,Noida,1,1981
974,69723,Stayed,1/11/2017,1/12/2017,1,44,1624,343,1/11/2017,Noida,1,1624
975,31136,Cancelled,10/12/2017,10/17/2017,1,777,18194,0,1/21/2017,Noida,5,18194
976,63907,Stayed,1/12/2017,1/13/2017,1,777,1884,479,1/12/2017,Noida,1,1884
977,175727,Cancelled,1/2/2017,1/3/2017,1,777,2794,591,1/2/2017,Noida,1,2794
978,63082,Cancelled,1/16/2017,1/20/2017,1,206,14035,3088,1/10/2017,Noida,4,14035
979,20319,Stayed,1/31/2017,2/1/2017,1,677,1949,413,1/31/2017,Noida,1,1949
980,69202,Cancelled,2/13/2017,2/14/2017,1,677,3054,646,1/17/2017,Noida,1,3054
981,10965,Stayed,1/31/2017,2/1/2017,1,677,1949,495,1/31/2017,Noida,1,1949
982,110810,Cancelled,1/28/2017,1/29/2017,1,677,3119,660,1/4/2017,Noida,1,3119
983,116379,Cancelled,1/27/2017,1/28/2017,1,677,2339,495,1/27/2017,Noida,1,2339
984,179876,Stayed,1/13/2017,1/14/2017,1,677,2404,508,1/5/2017,Noida,1,2404
985,35737,Stayed,1/7/2017,1/8/2017,1,677,2274,578,1/7/2017,Noida,1,2274
986,190208,Stayed,2/1/2017,2/2/2017,1,594,2673,589,1/29/2017,Pune,1,2673
987,184876,Stayed,1/30/2017,2/2/2017,1,594,8206,0,1/30/2017,Pune,3,8206
988,57335,Stayed,1/28/2017,1/29/2017,1,594,2785,590,1/28/2017,Pune,1,2785
989,5633,Stayed,1/17/2017,1/20/2017,1,594,9887,2510,1/16/2017,Pune,3,9887
990,179123,Stayed,1/15/2017,1/17/2017,1,594,5330,1128,1/14/2017,Pune,2,5330
991,139383,Cancelled,1/17/2017,1/21/2017,1,594,13151,3339,1/16/2017,Pune,4,13151
992,83024,Stayed,1/11/2017,1/14/2017,1,594,11384,2987,1/11/2017,Pune,3,11384
993,121536,Cancelled,1/9/2017,1/13/2017,1,614,11695,2969,1/5/2017,Pune,4,11695
994,88424,Cancelled,2/5/2017,2/6/2017,1,751,5069,1073,1/28/2017,Pune,1,5069
995,126952,Stayed,1/16/2017,1/17/2017,1,751,5004,1058,1/10/2017,Pune,1,5004
996,42287,Stayed,1/12/2017,1/13/2017,1,751,4029,853,1/11/2017,Pune,1,4029
997,154563,Cancelled,1/12/2017,1/13/2017,1,751,4289,908,1/11/2017,Pune,1,4289
998,23689,Stayed,1/3/2017,1/4/2017,1,754,4744,1205,1/3/2017,Pune,1,4744
999,10362,Stayed,1/9/2017,1/13/2017,1,509,12215,3101,1/5/2017,Pune,4,12215
1000,61856,Stayed,1/28/2017,1/29/2017,1,736,3899,825,1/28/2017,Pune,1,3899
1001,187982,Stayed,2/19/2017,2/20/2017,1,252,2506,530,2/19/2017,Bangalore,1,2506
1002,24749,Stayed,2/17/2017,2/18/2017,1,252,2573,545,2/14/2017,Bangalore,1,2573
1003,12790,Stayed,2/16/2017,2/17/2017,1,252,2616,553,2/15/2017,Bangalore,1,2616
1004,145478,Stayed,2/14/2017,2/16/2017,1,252,5478,1159,2/11/2017,Bangalore,2,5478
1005,199763,Stayed,2/12/2017,2/14/2017,1,252,5502,1164,2/12/2017,Bangalore,2,5502
1006,197733,Cancelled,3/11/2017,3/14/2017,1,571,14750,3121,2/28/2017,Bangalore,3,14750
1007,141201,Stayed,2/16/2017,2/17/2017,1,571,3769,798,2/16/2017,Bangalore,1,3769
1008,54218,Stayed,2/14/2017,2/16/2017,1,571,8382,1844,2/11/2017,Bangalore,2,8382
1009,32772,Stayed,2/12/2017,2/13/2017,1,571,4614,976,2/12/2017,Bangalore,1,4614
1010,7592,Stayed,2/8/2017,2/11/2017,1,571,12539,2652,2/7/2017,Bangalore,3,12539
1011,6845,Cancelled,3/4/2017,3/5/2017,1,109,3184,673,2/26/2017,Bangalore,1,3184
1012,121442,Stayed,2/18/2017,2/19/2017,1,109,2859,605,2/18/2017,Bangalore,1,2859
1013,75141,Stayed,2/15/2017,2/16/2017,1,109,2664,563,2/13/2017,Bangalore,1,2664
1014,30453,Stayed,2/13/2017,2/14/2017,1,109,2664,563,2/13/2017,Bangalore,1,2664
1015,179789,Stayed,2/11/2017,2/12/2017,1,109,4354,921,2/11/2017,Bangalore,1,4354
1016,76917,Cancelled,2/11/2017,2/12/2017,1,109,3639,770,2/2/2017,Bangalore,1,3639
1017,189815,Stayed,2/6/2017,2/10/2017,1,109,14149,2993,2/5/2017,Bangalore,4,14149
1018,211,Stayed,2/6/2017,2/7/2017,1,109,2534,558,2/6/2017,Bangalore,1,2534
1019,6892,Cancelled,2/6/2017,2/7/2017,1,109,2534,536,2/6/2017,Bangalore,1,2534
1020,142556,Stayed,2/28/2017,3/1/2017,1,109,2924,618,2/27/2017,Bangalore,1,2924
1021,20003,Stayed,2/26/2017,2/27/2017,1,109,2664,563,2/26/2017,Bangalore,1,2664
1022,163945,Stayed,2/25/2017,2/26/2017,1,109,3769,798,2/25/2017,Bangalore,1,3769
1023,98551,Cancelled,3/6/2017,3/8/2017,1,88,5580,1180,2/20/2017,Bangalore,2,5580
1024,51963,Cancelled,3/3/2017,3/5/2017,1,88,6388,1352,2/24/2017,Bangalore,2,6388
1025,82195,Cancelled,3/4/2017,3/8/2017,1,88,11575,2449,2/23/2017,Bangalore,4,11575
1026,8704,Stayed,2/21/2017,2/22/2017,1,88,2349,497,2/21/2017,Bangalore,1,2349
1027,58858,Stayed,2/20/2017,2/21/2017,1,88,1837,388,2/20/2017,Bangalore,1,1837
1028,10629,Stayed,2/8/2017,2/13/2017,1,88,15087,3191,2/7/2017,Bangalore,5,15087
1029,69975,Stayed,2/10/2017,2/11/2017,1,88,2283,483,2/10/2017,Bangalore,1,2283
1030,41627,Cancelled,2/7/2017,2/8/2017,1,88,2913,739,2/7/2017,Bangalore,1,2913
1031,92417,Stayed,2/4/2017,2/6/2017,1,88,4966,1051,2/3/2017,Bangalore,2,4966
1032,18139,Cancelled,2/11/2017,2/12/2017,1,755,4289,908,2/9/2017,Bangalore,1,4289
1033,73902,Cancelled,2/9/2017,2/10/2017,1,859,1494,316,2/9/2017,Bangalore,1,1494
1034,10757,Cancelled,2/19/2017,2/20/2017,2,232,5533,1218,2/18/2017,Bangalore,1,2766.5
1035,159431,Stayed,2/5/2017,2/6/2017,1,232,1836,388,2/5/2017,Bangalore,1,1836
1036,114366,Stayed,2/3/2017,2/5/2017,1,232,5962,1514,2/2/2017,Bangalore,2,5962
1037,45876,Cancelled,2/10/2017,2/11/2017,1,195,2404,508,2/10/2017,Bangalore,1,2404
1038,79732,Stayed,2/4/2017,2/5/2017,1,195,1819,385,2/2/2017,Bangalore,1,1819
1039,128016,Stayed,2/16/2017,2/17/2017,1,468,3249,825,2/16/2017,Bangalore,1,3249
1040,85993,Cancelled,2/12/2017,2/13/2017,1,468,3184,673,2/12/2017,Bangalore,1,3184
1041,47054,Stayed,2/3/2017,2/5/2017,1,194,5132,1302,2/2/2017,Bangalore,2,5132
1042,1731,Stayed,3/3/2017,3/4/2017,1,684,3574,756,2/26/2017,Bangalore,1,3574
1043,129346,Stayed,2/27/2017,2/28/2017,1,160,3184,673,2/27/2017,Bangalore,1,3184
1044,183381,Stayed,2/27/2017,2/28/2017,1,160,2664,563,2/26/2017,Bangalore,1,2664
1045,6317,Stayed,3/4/2017,3/5/2017,1,486,2664,677,2/28/2017,Bangalore,1,2664
1046,72883,Cancelled,3/4/2017,3/8/2017,1,486,11435,2516,2/3/2017,Bangalore,4,11435
1047,91232,Cancelled,2/27/2017,2/28/2017,1,486,2209,561,2/27/2017,Bangalore,1,2209
1048,16959,Stayed,2/16/2017,2/17/2017,1,486,2599,572,2/15/2017,Bangalore,1,2599
1049,56894,Stayed,2/14/2017,2/16/2017,1,486,5132,1086,2/14/2017,Bangalore,2,5132
1050,139275,Stayed,2/6/2017,2/7/2017,1,486,2144,472,2/5/2017,Bangalore,1,2144
1051,3207,Stayed,2/22/2017,2/23/2017,1,128,2924,618,2/21/2017,Bangalore,1,2924
1052,55556,Cancelled,2/22/2017,2/23/2017,1,128,2924,618,2/21/2017,Bangalore,1,2924
1053,31316,Stayed,2/21/2017,2/22/2017,1,128,2924,618,2/21/2017,Bangalore,1,2924
1054,3398,Cancelled,2/18/2017,2/19/2017,1,812,2144,453,2/18/2017,Bangalore,1,2144
1055,192011,Stayed,2/10/2017,2/11/2017,1,812,2209,468,2/9/2017,Bangalore,1,2209
1056,184274,Cancelled,2/16/2017,2/20/2017,1,250,10785,2373,2/8/2017,Bangalore,4,10785
1057,186767,Cancelled,3/6/2017,3/8/2017,1,846,7017,1485,2/28/2017,Bangalore,2,7017
1058,7845,Cancelled,2/7/2017,2/8/2017,1,846,2924,618,2/7/2017,Bangalore,1,2924
1059,32005,Cancelled,2/20/2017,2/21/2017,1,107,3314,701,2/20/2017,Bangalore,1,3314
1060,20754,Stayed,2/3/2017,2/4/2017,1,383,3054,646,2/3/2017,Bangalore,1,3054
1061,13060,Cancelled,4/24/2017,4/26/2017,2,274,12475,2639,2/23/2017,Bangalore,2,6237.5
1062,26860,Stayed,2/13/2017,2/14/2017,1,56,2729,578,2/12/2017,Bangalore,1,2729
1063,7443,No Show,2/15/2017,2/17/2017,1,56,3448,759,2/15/2017,Bangalore,2,3448
1064,12484,Stayed,6/1/2017,6/3/2017,1,583,6757,1430,2/28/2017,Bangalore,2,6757
1065,21219,No Show,2/12/2017,2/13/2017,1,583,2144,545,2/12/2017,Bangalore,1,2144
1066,57438,Stayed,3/2/2017,3/3/2017,1,245,2327,493,2/28/2017,Bangalore,1,2327
1067,137777,Stayed,2/28/2017,3/2/2017,1,245,4675,989,2/27/2017,Bangalore,2,4675
1068,50187,Cancelled,2/27/2017,3/2/2017,1,245,6868,1453,2/27/2017,Bangalore,3,6868
1069,95557,Stayed,2/25/2017,2/26/2017,1,245,2573,567,2/25/2017,Bangalore,1,2573
1070,167170,No Show,2/11/2017,2/12/2017,1,245,3032,641,2/11/2017,Bangalore,1,3032
1071,78708,Stayed,2/4/2017,2/6/2017,2,432,12735,2694,2/4/2017,Bangalore,2,6367.5
1072,170646,Stayed,3/7/2017,3/8/2017,1,944,3045,645,2/26/2017,Bangalore,1,3045
1073,46095,Cancelled,2/12/2017,2/13/2017,1,944,1990,438,2/8/2017,Bangalore,1,1990
1074,190372,Stayed,2/7/2017,2/8/2017,1,944,2558,541,2/7/2017,Bangalore,1,2558
1075,165036,Stayed,3/1/2017,3/3/2017,1,295,5392,1141,2/28/2017,Bangalore,2,5392
1076,79500,Cancelled,3/7/2017,3/8/2017,1,295,3119,660,2/25/2017,Bangalore,1,3119
1077,5397,Cancelled,2/21/2017,2/24/2017,1,295,8771,1929,2/20/2017,Bangalore,3,8771
1078,171180,Stayed,2/9/2017,2/11/2017,1,295,5652,1196,2/2/2017,Bangalore,2,5652
